id,player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint,ubr,war
253650,30171,2044,22,0,100,1,1,0,451,109,119,515,2168,126,126,19,1,13,50,45,1,1,53,1,8,2,3,6,0,-0.623,0,-1.1508,0.2699
253657,30171,2044,22,0,100,1,2,0,130,26,36,157,0,68,43,9,0,2,10,14,0,0,23,1,2,0,2,2,0,0.0,0,0.0,0.0
253654,30171,2044,22,0,100,1,3,0,321,83,83,358,0,118,83,10,1,11,40,31,0,0,30,0,6,2,1,4,0,0.0,0,0.0,0.0
254543,30212,2044,3,0,100,1,1,0,12,1,4,14,50,6,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0,-0.145,0,-0.007,-0.1161
254545,30212,2044,3,0,100,1,2,0,7,1,2,8,0,4,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0,0.0,0.0
254544,30212,2044,3,0,100,1,3,0,5,0,2,6,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0
255345,30247,2044,18,0,100,1,1,0,347,81,108,374,1353,117,87,14,2,9,43,36,22,2,18,1,5,5,2,2,0,-1.9571,0,-0.2861,1.7218
255351,30247,2044,18,0,100,1,2,0,97,26,30,105,0,52,27,3,0,5,16,16,0,0,3,0,2,3,1,1,0,0.0,0,0.0,0.0
255348,30247,2044,18,0,100,1,3,0,250,55,78,269,0,92,60,11,2,4,27,20,0,0,15,1,3,2,1,1,0,0.0,0,0.0,0.0
256031,30271,2044,27,0,100,1,1,0,184,55,36,203,717,69,48,8,0,7,21,18,1,1,17,0,3,0,0,2,0,0.0395,0,-0.2961,0.461
256039,30271,2044,27,0,100,1,2,0,27,6,10,31,0,18,7,1,0,0,3,1,0,0,3,0,0,0,0,1,0,0.0,0,0.0,0.0
256035,30271,2044,27,0,100,1,3,0,157,49,26,172,0,63,41,7,0,7,18,17,0,0,14,0,3,0,0,1,0,0.0,0,0.0,0.0
257064,30301,2044,15,0,100,1,1,0,564,146,151,659,2737,154,143,37,1,18,87,78,0,1,80,3,11,2,6,7,0,0.7131,0,-0.0126,3.1463
