id,player_id,year,team_id,league_id,level_id,split_id,position,tc,a,po,er,ip,g,gs,e,dp,tp,pb,sba,rto,ipf,plays,plays_base,roe,opps_0,opps_made_0,opps_1,opps_made_1,opps_2,opps_made_2,opps_3,opps_made_3,opps_4,opps_made_4,opps_5,opps_made_5,framing,arm,zr
351236,51107,2057,48,144,1,0,5,33,23,9,0,116,13,13,1,1,0,0,0,0,0,28,30,1,18,17,9,9,3,3,2,1,4,0,0,0,0.0,0.0,-0.2103
351237,51107,2057,48,144,1,0,6,356,210,139,0,819,93,93,7,48,0,0,0,0,0,219,231,7,245,223,19,11,32,19,31,9,45,5,19,0,0.0,0.0,-5.6795
351314,51111,2057,48,144,1,0,3,279,11,267,0,318,43,35,1,28,0,0,0,0,2,44,48,1,54,51,6,5,5,2,2,0,4,0,1,0,0.0,0.0,-1.9793
351369,51116,2057,52,144,1,0,2,414,20,394,162,409,46,46,0,1,0,2,49,9,2,6,6,0,13,12,0,0,4,3,0,0,0,0,0,0,-1.35,0.0,-0.4081
351374,51116,2057,52,144,1,0,3,2,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
351375,51116,2057,52,144,1,0,7,8,0,8,0,40,7,4,0,0,0,0,0,0,0,8,8,0,5,5,3,3,0,0,1,0,1,0,2,0,0.0,0.1013,0.1649
351377,51116,2057,52,144,1,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
351440,51118,2057,48,144,1,0,1,6,2,2,0,55,55,0,2,1,0,0,6,1,0,2,1,2,2,2,1,0,1,1,0,0,0,0,0,0,0.0,0.0,-0.4818
352633,51156,2057,41,144,1,0,1,14,8,5,0,118,62,28,1,0,0,0,14,3,2,9,9,1,9,7,1,1,0,0,0,0,0,0,0,0,-0.135,0.0,-0.4452
352701,51160,2057,56,144,1,0,1,3,2,1,0,75,47,0,0,0,0,0,10,2,1,3,3,0,3,3,0,0,1,0,0,0,0,0,0,0,-0.135,0.0,-0.2105
352734,51161,2057,44,144,1,0,7,5,0,5,0,9,1,1,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,0,0,2,1,0,0,0.0,0.3041,0.3715
352736,51161,2057,44,144,1,0,8,270,10,259,0,818,99,95,1,1,0,0,0,0,1,259,251,0,164,164,45,44,28,22,34,22,21,7,64,0,0.0,-0.4474,8.3404
352737,51161,2057,44,144,1,0,9,20,0,20,0,87,14,8,0,0,0,0,0,0,2,19,19,0,16,16,1,1,3,3,0,0,1,0,3,0,0.0,0.8935,0.6729
352891,51167,2057,35,144,1,0,3,4,1,3,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.1205
352894,51167,2057,35,144,1,0,7,6,0,6,0,24,3,3,0,0,0,0,0,0,0,6,6,0,4,4,1,1,1,1,0,0,3,0,1,0,0.0,-0.0597,0.2284
353171,51181,2057,47,144,1,0,1,1,1,0,0,25,20,0,0,0,0,0,3,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.27,0.0,0.6739
353241,51189,2057,50,144,1,0,1,20,16,1,0,223,34,34,3,1,0,0,12,2,1,18,18,3,14,10,5,3,3,3,0,0,0,0,0,0,0.81,0.0,-1.0183
353253,51190,2057,42,144,1,0,1,26,10,13,0,168,30,30,3,0,0,0,5,4,1,14,13,2,11,10,2,1,2,1,0,0,0,0,0,0,0.405,0.0,1.6756
353436,51204,2057,60,144,1,0,3,9,0,8,0,9,1,1,1,2,0,0,0,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.5489
353574,51212,2057,50,144,1,0,2,11,0,11,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0.0,0.0142
354187,51250,2057,51,144,1,0,4,96,60,35,0,163,22,18,1,13,0,0,0,0,0,59,54,1,48,45,10,9,8,7,9,4,4,2,3,0,0.0,0.0,3.4779
354189,51250,2057,51,144,1,0,6,347,232,95,0,669,77,77,20,55,0,0,0,0,0,246,229,20,206,183,30,21,32,20,30,14,36,10,18,0,0.0,0.0,2.0226
354190,51250,2057,51,144,1,0,9,27,0,27,0,100,12,12,0,0,0,0,0,0,2,27,30,0,18,18,7,6,4,2,5,1,4,0,6,0,0.0,1.7718,-1.0951
354497,51265,2057,44,144,1,0,5,64,40,21,0,246,31,30,3,9,0,0,0,0,0,45,50,3,42,38,10,8,4,4,6,2,8,2,0,0,0.0,0.0,-2.3615
354499,51265,2057,44,144,1,0,6,40,21,16,0,81,11,9,3,3,0,0,0,0,0,27,27,3,30,25,1,1,3,2,3,2,2,0,1,0,0.0,0.0,-0.9734
354974,51281,2057,49,144,1,0,1,7,4,3,0,73,65,0,0,0,0,0,8,1,2,4,4,0,3,3,0,0,2,1,0,0,0,0,0,0,0.27,0.0,-0.4135
354985,51282,2057,49,144,1,0,1,24,13,9,0,175,30,29,2,0,0,0,11,4,0,15,14,1,14,12,0,0,2,2,0,0,0,0,0,0,1.485,0.0,1.2011
355001,51284,2057,35,144,1,0,1,5,2,3,0,68,50,0,0,0,0,0,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.135,0.0,-0.2338
355072,51294,2057,40,144,1,0,4,81,48,33,0,163,25,18,0,13,0,0,0,0,1,44,40,0,43,38,9,7,6,5,10,2,11,0,3,0,0.0,0.0,0.8996
355073,51294,2057,40,144,1,0,5,45,31,12,0,129,15,15,2,2,0,0,0,0,1,36,38,2,29,28,9,8,4,2,6,1,1,0,2,0,0.0,0.0,-1.294
355074,51294,2057,40,144,1,0,6,120,80,37,0,220,30,23,3,9,0,0,0,0,0,88,88,3,80,76,8,5,16,8,3,0,17,6,4,0,0.0,0.0,0.5491
355085,51295,2057,54,144,1,0,1,8,5,3,0,65,64,0,0,0,0,0,1,1,1,4,5,0,3,3,1,1,1,1,0,0,1,0,0,0,-0.135,0.0,0.6421
355136,51298,2057,45,144,1,0,1,9,5,3,0,73,36,0,1,0,0,0,5,2,0,4,4,0,3,3,1,0,1,1,0,0,0,0,0,0,-0.0,0.0,0.5392
355160,51299,2057,39,144,1,0,2,323,19,302,191,330,39,38,2,0,0,6,46,9,0,4,5,0,8,8,5,5,3,2,0,0,0,0,0,0,-1.485,0.0,-1.4598
355162,51299,2057,39,144,1,0,5,4,2,2,0,19,3,2,0,0,0,0,0,0,0,2,4,0,3,3,1,1,2,0,0,0,0,0,0,0,0.0,0.0,-0.9
355345,51310,2057,53,144,1,0,1,3,3,0,0,58,29,1,0,0,0,0,6,1,0,2,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0.27,0.0,-0.1749
355482,51315,2057,56,144,1,0,1,7,5,2,0,71,43,0,0,0,0,0,11,1,2,5,5,0,4,4,1,1,0,0,0,0,0,0,0,0,-0.135,0.0,-0.4709
355509,51316,2057,38,144,1,0,4,62,35,27,0,130,16,14,0,9,0,0,0,0,1,33,36,0,33,32,4,4,10,4,5,0,4,0,2,0,0.0,0.0,-0.774
355510,51316,2057,38,144,1,0,5,224,177,39,0,1125,130,129,8,17,0,0,0,0,2,200,209,8,157,145,46,40,26,18,14,1,29,6,6,0,0.0,0.0,-5.573
355511,51316,2057,38,144,1,0,6,18,13,5,0,26,3,3,0,4,0,0,0,0,0,14,14,0,12,12,3,2,1,0,1,0,2,1,0,0,0.0,0.0,0.3045
355536,51318,2057,49,144,1,0,9,38,2,36,0,179,21,20,0,0,0,0,0,0,0,34,37,0,32,30,5,3,3,2,3,1,6,0,8,0,0.0,1.1288,-1.8737
355612,51324,2057,42,144,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.1071
355779,51328,2057,54,144,1,0,1,5,2,3,0,92,76,1,0,0,0,0,11,3,0,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0.675,0.0,-0.0358
355828,51330,2057,44,144,1,0,3,11,1,10,0,10,6,0,0,1,0,0,0,0,0,2,2,0,0,0,1,1,0,0,1,1,1,0,0,0,0.0,0.0,0.2314
355832,51330,2057,44,144,1,0,7,10,0,10,0,54,9,5,0,0,0,0,0,0,1,10,11,0,9,9,0,0,1,1,1,0,1,0,5,0,0.0,0.315,-0.1526
355834,51330,2057,44,144,1,0,9,122,9,112,0,619,75,73,1,0,0,0,0,0,1,112,127,1,97,94,21,12,16,5,13,1,29,0,41,0,0.0,1.502,-10.8487
355920,51338,2057,59,144,1,0,1,10,3,6,0,87,55,0,1,0,0,0,9,4,2,5,5,1,5,4,0,0,0,0,0,0,0,0,0,0,2.295,0.0,0.6114
356070,51342,2057,54,144,1,0,7,28,0,28,0,120,16,13,0,0,0,0,0,0,1,27,25,0,18,18,4,4,5,4,2,1,5,1,3,0,0.0,-0.014,2.2183
356073,51342,2057,54,144,1,0,9,34,4,29,0,122,14,13,1,0,0,0,0,0,1,29,28,0,24,24,3,3,3,1,4,0,8,1,5,0,0.0,1.0076,0.3597
356186,51355,2057,36,144,1,0,1,14,9,5,0,182,35,30,0,1,0,0,37,6,0,9,9,0,9,8,0,0,1,1,0,0,0,0,0,0,-0.54,0.0,-0.9687
356243,51363,2057,50,144,1,0,1,4,3,1,0,96,31,10,0,0,0,0,5,1,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,-0.135,0.0,0.3085
356408,51375,2057,47,144,1,0,1,9,8,0,0,69,56,0,1,0,0,0,5,3,2,9,9,1,7,7,2,1,0,0,0,0,0,0,0,0,-0.945,0.0,0.9116
356537,51389,2057,38,144,1,0,1,8,4,3,0,72,20,11,1,0,0,0,11,1,1,5,4,1,2,2,1,1,2,2,1,0,0,0,0,0,0.675,0.0,-0.5008
356952,51453,2057,31,144,1,0,1,9,5,4,0,57,24,3,0,1,0,0,4,1,0,6,6,0,1,1,4,4,1,1,0,0,0,0,0,0,-0.945,0.0,0.5836
356976,51459,2057,54,144,1,0,1,1,0,1,0,12,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0.0,0.0
357124,51487,2057,33,144,1,0,1,1,1,0,0,7,6,0,0,0,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0357
357658,51559,2057,33,144,1,0,4,50,30,19,0,99,12,11,1,7,0,0,0,0,0,28,29,1,27,26,5,4,8,2,5,0,10,0,2,0,0.0,0.0,-1.2794
357661,51559,2057,33,144,1,0,6,2,0,1,0,8,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,3,0,0,0,0.0,0.0,-0.5105
357662,51559,2057,33,144,1,0,9,3,0,3,0,9,1,1,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0261
357686,51564,2057,56,144,1,0,1,24,14,8,0,178,32,32,2,1,0,0,29,1,0,15,15,1,14,12,1,1,2,2,0,0,0,0,0,0,0.405,0.0,-2.715
357839,51585,2057,57,144,1,0,5,36,20,15,0,133,15,15,1,1,0,0,0,0,0,27,27,1,26,24,7,7,1,1,2,1,3,1,0,0,0.0,0.0,0.3621
358013,51604,2057,43,144,1,0,8,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0686,-0.1681
358014,51604,2057,43,144,1,0,9,305,12,286,0,1314,150,149,7,0,0,0,0,0,2,276,263,1,213,212,46,43,28,15,42,10,66,6,83,0,0.0,1.9958,8.0388
358188,51620,2057,50,144,1,0,4,55,32,22,0,147,18,18,1,6,0,0,0,0,0,29,28,1,30,27,5,5,7,3,7,1,5,0,2,0,0.0,0.0,-0.2387
358191,51620,2057,50,144,1,0,5,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,-0.136
358194,51620,2057,50,144,1,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
359014,51716,2057,49,144,1,0,1,3,1,2,0,18,12,0,0,0,0,0,3,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.27,0.0,0.1942
359040,51719,2057,45,144,1,0,1,7,4,3,0,62,46,0,0,0,0,0,16,2,1,4,4,0,3,3,0,0,1,1,0,0,0,0,0,0,0.27,0.0,-0.5843
359630,51767,2057,45,144,1,0,1,10,6,3,0,92,52,1,1,0,0,0,13,1,2,6,6,1,4,3,1,1,1,1,0,0,0,0,0,0,-0.135,0.0,-1.1448
359780,51778,2057,59,144,1,0,1,10,6,3,0,73,40,0,1,0,0,0,9,2,1,5,5,1,5,4,0,0,1,1,0,0,0,0,0,0,0.945,0.0,-0.2931
360268,51814,2057,48,144,1,0,1,5,1,4,0,73,32,1,0,0,0,0,11,4,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0.54,0.0,0.8124
360679,51854,2057,49,144,1,0,1,2,2,0,0,25,9,2,0,0,0,0,2,1,1,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,-0.27,0.0,0.3674
175543,51876,2057,56,144,1,0,1,2,1,0,0,17,17,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,-0.27,0.0,-0.4976
175544,51876,2057,46,144,1,0,1,4,1,3,0,52,48,0,0,0,0,0,3,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.54,0.0,0.1125
176131,51897,2057,32,144,1,0,1,6,3,3,0,66,44,8,0,1,0,0,14,3,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,-0.27,0.0,0.0114
177581,51940,2057,45,144,1,0,7,257,8,241,0,1282,150,148,8,0,0,0,0,0,0,238,229,0,189,186,38,31,17,9,34,9,56,6,67,0,0.0,-1.2509,6.4963
177583,51940,2057,45,144,1,0,8,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
177585,51940,2057,45,144,1,0,9,2,0,2,0,4,2,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0174
180259,52021,2057,55,144,1,0,7,5,0,5,0,14,6,0,0,0,0,0,0,0,2,5,5,0,3,3,2,2,1,0,0,0,1,0,0,0,0.0,0.5872,-0.0435
180274,52021,2057,55,144,1,0,9,10,0,10,0,45,5,5,0,0,0,0,0,0,0,9,10,0,8,8,1,0,2,1,1,0,2,1,2,0,0.0,-0.0516,-0.3925
180339,52022,2057,32,144,1,0,3,19,1,17,0,20,4,1,1,2,0,0,0,0,0,3,4,1,5,4,0,0,1,0,0,0,1,0,0,0,0.0,0.0,-0.9993
180354,52022,2057,32,144,1,0,7,16,0,16,0,62,10,5,0,0,0,0,0,0,0,16,15,0,14,14,0,0,1,1,1,1,2,0,3,0,0.0,-0.5554,0.9827
180360,52022,2057,32,144,1,0,8,116,6,107,0,363,45,45,3,0,0,0,0,0,2,107,111,0,70,70,27,25,14,6,17,4,16,2,27,0,0.0,0.6553,-4.4427
180423,52023,2057,32,144,1,0,3,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
180426,52023,2057,32,144,1,0,4,229,121,102,0,491,58,58,6,31,0,0,0,0,2,124,136,6,124,109,20,11,29,15,26,2,32,1,12,0,0.0,0.0,-8.6159
180428,52023,2057,32,144,1,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
180811,52028,2057,38,144,1,0,4,298,189,105,0,634,72,71,4,40,0,0,0,0,2,177,164,4,154,144,30,26,29,17,28,6,27,7,11,0,0.0,0.0,5.7121
183398,52074,2057,32,144,1,0,3,96,4,90,0,105,13,13,2,4,0,0,0,0,2,15,15,1,24,22,0,0,2,2,4,0,1,0,1,0,0.0,0.0,-0.6478
183401,52074,2057,32,144,1,0,7,34,0,34,0,198,31,22,0,0,0,0,0,0,0,31,29,0,25,25,6,6,2,1,3,1,7,1,14,0,0.0,1.2308,1.7829
183403,52074,2057,32,144,1,0,8,129,7,122,0,370,49,41,0,0,0,0,0,0,0,122,129,0,77,76,30,27,13,8,14,8,17,3,31,0,0.0,0.1078,-2.9365
183406,52074,2057,32,144,1,0,9,2,0,2,0,4,2,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0174
183991,52084,2057,35,144,1,0,6,596,371,206,0,1235,139,139,19,62,0,0,0,0,1,415,384,19,375,359,41,28,59,33,50,24,87,23,25,0,0.0,0.0,13.2696
184010,52085,2057,47,144,1,0,2,1061,67,988,417,1102,124,124,6,4,0,5,88,21,1,19,16,2,26,25,10,9,11,8,0,0,0,0,2,0,-1.62,0.0,1.819
185421,52110,2057,50,144,1,0,6,586,395,181,0,1269,148,144,10,83,0,0,0,0,0,407,383,10,381,359,44,34,55,30,49,14,67,11,11,0,0.0,0.0,8.6503
185988,52121,2057,51,144,1,0,1,5,3,2,0,50,36,4,0,0,0,0,5,1,1,3,2,0,2,2,2,2,0,0,0,0,0,0,0,0,0.405,0.0,0.4425
186006,52122,2057,56,144,1,0,4,2,0,1,0,7,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,-0.3973
186009,52122,2057,56,144,1,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
186011,52122,2057,56,144,1,0,7,24,0,24,0,88,18,8,0,0,0,0,0,0,1,22,21,0,19,19,3,3,1,1,3,1,4,0,5,0,0.0,-0.0108,1.0444
186022,52122,2057,56,144,1,0,9,29,2,27,0,154,22,16,0,0,0,0,0,0,2,26,25,0,13,13,5,5,6,5,3,1,10,3,13,0,0.0,-0.4073,2.3516
186049,52123,2057,54,144,1,0,1,8,5,3,0,85,21,4,0,0,0,0,7,2,2,5,5,0,3,3,2,2,0,0,0,0,0,0,0,0,0.54,0.0,0.576
186160,52127,2057,51,144,1,0,5,2,1,1,0,3,2,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.0,-0.0677
186166,52127,2057,51,144,1,0,6,51,31,19,0,94,10,10,1,8,0,0,0,0,0,32,29,1,30,28,3,3,5,3,1,1,2,1,3,0,0.0,0.0,1.5125
186711,52137,2057,40,144,1,0,2,234,10,224,126,234,28,27,0,1,0,3,19,2,1,2,2,0,2,2,2,2,1,1,0,0,0,0,0,0,-0.945,0.0,-0.6884
186717,52137,2057,40,144,1,0,7,4,0,4,0,27,3,3,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,1,1,2,0,1,0,0.0,0.0011,0.2869
187157,52145,2057,44,144,1,0,6,645,419,212,0,1254,147,146,14,96,0,0,0,0,2,426,412,14,390,367,37,22,62,30,71,26,101,24,10,0,0.0,0.0,4.7019
187158,52145,2057,44,144,1,0,8,5,0,5,0,18,2,2,0,0,0,0,0,0,0,5,5,0,1,1,2,2,2,2,1,0,0,0,1,0,0.0,0.0686,0.0926
187177,52146,2057,38,144,1,0,1,4,2,2,0,27,16,0,0,0,0,0,5,1,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0.135,0.0,0.0157
189887,52230,2057,39,144,1,0,3,39,0,39,0,40,9,4,0,1,0,0,0,0,2,7,6,0,9,8,0,0,1,1,1,1,0,0,0,0,0.0,0.0,0.4775
189889,52230,2057,39,144,1,0,4,167,80,81,0,339,41,40,6,26,0,0,0,0,1,76,85,6,77,66,13,6,17,9,15,2,23,2,6,0,0.0,0.0,-6.5394
190950,52269,2057,36,144,1,0,6,688,459,215,0,1285,149,148,14,81,0,0,0,0,2,488,458,14,434,418,42,25,76,48,70,29,80,21,27,0,0.0,0.0,15.9738
191100,52275,2057,56,144,1,0,1,5,5,0,0,100,18,18,0,0,0,0,13,1,2,4,4,0,3,3,0,0,0,0,1,1,0,0,0,0,0.27,0.0,-0.6201
191129,52276,2057,37,144,1,0,2,517,30,483,211,490,58,57,4,3,0,2,51,8,0,10,10,2,13,12,5,4,9,7,0,0,0,0,0,0,3.51,0.0,-1.2769
191314,52280,2057,32,144,1,0,3,43,3,40,0,38,5,5,0,5,0,0,0,0,0,7,8,0,12,10,0,0,1,1,0,0,1,0,0,0,0.0,0.0,-0.585
191316,52280,2057,32,144,1,0,4,52,26,26,0,116,17,14,0,6,0,0,0,0,2,27,29,0,28,26,7,6,4,2,8,0,6,0,1,0,0.0,0.0,-0.8472
191318,52280,2057,32,144,1,0,7,46,3,43,0,252,49,26,0,0,0,0,0,0,1,41,39,0,27,27,7,7,7,5,5,3,8,1,22,0,0.0,0.8935,2.9681
191320,52280,2057,32,144,1,0,8,133,7,126,0,406,52,45,0,0,0,0,0,0,2,126,129,0,83,82,29,27,16,12,14,4,12,1,34,0,0.0,0.4637,-2.2871
191322,52280,2057,32,144,1,0,9,72,1,71,0,278,38,30,0,0,0,0,0,0,1,71,70,0,54,54,16,15,3,1,2,1,9,0,10,0,0.0,-0.3181,1.064
191506,52281,2057,45,144,1,0,1,13,8,4,0,127,26,26,1,2,0,0,8,4,0,11,10,1,9,8,0,0,2,2,0,0,0,0,0,0,0.54,0.0,1.5114
191790,52288,2057,46,144,1,0,1,23,12,7,0,223,33,33,4,1,0,0,40,4,1,14,12,4,14,11,2,0,1,1,0,0,0,0,0,0,0.135,0.0,-3.4838
191996,52292,2057,58,144,1,0,4,424,258,161,0,844,97,96,5,57,0,0,0,0,2,261,248,5,234,215,49,35,41,25,44,15,47,11,29,0,0.0,0.0,5.9418
191998,52292,2057,58,144,1,0,5,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
192000,52292,2057,58,144,1,0,6,13,5,8,0,31,9,1,0,2,0,0,0,0,1,8,8,0,7,7,1,0,1,1,1,0,4,1,1,0,0.0,0.0,0.1027
192002,52292,2057,58,144,1,0,8,44,0,42,0,132,17,16,2,0,0,0,0,0,1,42,43,1,30,28,4,4,4,2,8,6,10,2,11,0,0.0,1.5966,-0.6465
192004,52292,2057,58,144,1,0,9,1,0,1,0,9,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0087
192169,52294,2057,49,144,1,0,6,571,370,188,0,1249,148,141,13,70,0,0,0,0,2,399,388,13,363,342,41,28,49,29,51,19,84,26,13,0,0.0,0.0,7.8974
192355,52298,2057,34,144,1,0,1,6,4,1,0,56,54,0,1,0,0,0,6,1,0,4,4,1,7,4,1,0,0,0,0,0,0,0,0,0,0.135,0.0,-1.1643
192589,52303,2057,60,144,1,0,2,1042,65,968,433,1032,118,118,9,2,0,2,83,17,1,20,23,3,25,25,5,5,12,7,0,0,1,0,0,0,1.62,0.0,-0.1708
192657,52305,2057,56,144,1,0,1,4,3,1,0,34,15,4,0,0,0,0,1,0,1,4,3,0,3,3,1,1,0,0,0,0,0,0,0,0,0.675,0.0,0.4808
192691,52306,2057,43,144,1,0,7,63,0,61,0,255,40,26,2,0,0,0,0,0,0,61,59,1,47,47,9,8,6,4,4,0,13,2,13,0,0.0,-0.6915,1.7017
192693,52306,2057,43,144,1,0,8,41,1,40,0,142,19,13,0,0,0,0,0,0,0,40,41,0,21,21,10,10,8,6,7,3,4,0,13,0,0.0,-0.2423,-0.2865
192695,52306,2057,43,144,1,0,9,11,0,11,0,53,8,6,0,0,0,0,0,0,0,11,11,0,9,9,2,2,0,0,1,0,2,0,4,0,0.0,0.0684,0.0544
193515,52317,2057,34,144,1,0,1,2,1,1,0,8,16,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,-0.405,0.0,0.0714
193658,52319,2057,48,144,1,0,1,0,0,0,0,5,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135,0.0,0.0
193737,52320,2057,51,144,1,0,4,495,279,208,0,925,106,105,8,60,0,0,0,0,1,285,266,8,261,246,61,40,32,15,54,17,66,11,17,0,0.0,0.0,5.3793
193741,52320,2057,51,144,1,0,6,30,22,6,0,78,9,9,2,1,0,0,0,0,0,25,27,2,21,19,3,1,2,1,4,1,3,1,1,0,0.0,0.0,-1.2112
193944,52322,2057,52,144,1,0,3,94,1,93,0,97,39,0,0,6,0,0,0,0,0,8,8,0,13,13,0,0,1,1,1,0,1,0,0,0,0.0,0.0,0.2211
193946,52322,2057,52,144,1,0,4,4,1,3,0,17,9,1,0,1,0,0,0,0,1,0,0,0,1,1,2,1,1,0,0,0,0,0,1,0,0.0,0.0,-0.2169
193949,52322,2057,52,144,1,0,5,130,87,40,0,506,69,69,3,12,0,0,0,0,0,105,110,3,92,87,19,15,18,13,7,3,14,5,0,0,0.0,0.0,-0.9996
194211,52325,2057,32,144,1,0,1,11,4,7,0,73,40,1,0,1,0,0,9,1,0,7,7,0,7,7,1,0,0,0,0,0,0,0,0,0,-1.215,0.0,-0.4184
194428,52330,2057,44,144,1,0,1,15,5,10,0,107,33,17,0,2,0,0,7,3,0,9,7,0,7,7,1,0,1,1,0,0,0,0,0,0,-0.0,0.0,1.5558
194482,52332,2057,57,144,1,0,1,21,13,7,0,202,35,35,1,0,0,0,21,6,1,13,12,0,6,5,5,5,4,4,0,0,0,0,0,0,1.485,0.0,1.5011
194511,52333,2057,48,144,1,0,1,22,11,10,0,192,30,30,1,0,0,0,27,6,0,15,14,1,11,10,4,4,0,0,0,0,0,0,0,0,1.89,0.0,0.4566
195037,52343,2057,58,144,1,0,4,2,1,0,0,9,1,1,1,0,0,0,0,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.4792
195039,52343,2057,58,144,1,0,7,272,4,265,0,1231,141,139,3,0,0,0,0,0,2,262,259,1,209,206,41,35,16,12,35,9,46,3,76,0,0.0,-2.7061,5.1424
195040,52343,2057,58,144,1,0,8,17,1,16,0,59,10,6,0,0,0,0,0,0,1,16,14,0,9,9,3,3,2,2,2,2,3,0,4,0,0.0,-0.1384,1.2257
195233,52353,2057,37,144,1,0,1,2,2,0,0,8,8,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0714
196099,52368,2057,35,144,1,0,3,3,0,3,0,2,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.02
196106,52368,2057,35,144,1,0,4,188,106,78,0,379,44,44,4,21,0,0,0,0,1,110,107,4,107,97,14,10,12,7,14,7,32,4,12,0,0.0,0.0,0.6265
196318,52373,2057,42,144,1,0,6,25,13,11,0,34,5,5,1,4,0,0,0,0,0,11,10,1,13,12,0,0,2,1,3,0,1,0,1,0,0.0,0.0,-0.2721
196483,52379,2057,33,144,1,0,5,1,0,1,0,7,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0183
196485,52379,2057,33,144,1,0,6,558,354,190,0,1068,126,122,14,73,0,0,0,0,0,376,350,14,347,327,35,19,57,32,51,19,78,24,22,0,0.0,0.0,9.4055
196812,52384,2057,50,144,1,0,1,7,7,0,0,44,21,3,0,0,0,0,5,1,0,7,7,0,6,6,1,0,1,1,0,0,0,0,0,0,-0.675,0.0,0.0368
